origin,destination,date,airline_name,airline_code,total_amount,total_currency,segments
SIN,NRT,2025-08-04,Asiana Airlines,OZ,503.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-04,Cathay Pacific,CX,524.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-04,Vietnam Airlines,VN,542.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-04,SriLankan Airlines,UL,567.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-04,China Airlines,CI,588.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,EVA Air,BR,589.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,Starlux Airlines,JX,611.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,ANA,NH,617.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,JAL,JL,620.50,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Korean Air,KE,632.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-04,SriLankan Airlines,UL,640.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-04,ANA,NH,655.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Shenzhen Airlines,ZH,672.40,USD,"[['SIN', 'SZX'], ['SZX', 'NRT']]"
SIN,NRT,2025-08-04,Starlux Airlines,JX,693.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,EVA Air,BR,729.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,735.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,735.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,China Airlines,CI,755.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,Air China,CA,800.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-04,Air China,CA,800.40,USD,"[['SIN', 'TFU'], ['TFU', 'NRT']]"
SIN,NRT,2025-08-04,Korean Air,KE,842.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-04,Vietnam Airlines,VN,852.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-04,EVA Air,BR,856.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,Garuda Indonesia,GA,878.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-04,ANA,NH,889.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Asiana Airlines,OZ,912.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-04,Garuda Indonesia,GA,934.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-04,Garuda Indonesia,GA,947.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-04,SriLankan Airlines,UL,981.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,1024.73,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,1024.73,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Garuda Indonesia,GA,1235.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-04,EVA Air,BR,1566.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,Garuda Indonesia,GA,1616.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-04,China Eastern Airlines,MU,1943.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,2572.93,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,2588.75,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-04,Air China,CA,3044.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-04,Air China,CA,3044.40,USD,"[['SIN', 'TFU'], ['TFU', 'NRT']]"
SIN,NRT,2025-08-04,ANA,NH,3159.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,ANA,NH,3159.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-04,Singapore Airlines,SQ,7770.66,USD,"[['SIN', 'LAX'], ['LAX', 'NRT']]"
SIN,NRT,2025-08-05,China Southern Airlines,CZ,214.90,USD,"[['SIN', 'CAN'], ['CAN', 'NRT']]"
SIN,NRT,2025-08-05,VietJet Air,VJ,215.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-05,China Eastern Airlines,MU,256.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Jeju Air,7C,286.90,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-05,Duffel Airways,ZZ,288.60,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,290.94,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,290.94,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,American Airlines,AA,294.65,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Royal Brunei Airlines,BI,300.70,USD,"[['SIN', 'BWN'], ['BWN', 'NRT']]"
SIN,NRT,2025-08-05,China Eastern Airlines,MU,303.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Hahn Air,HR,310.40,USD,"[['SIN', 'MFM'], ['MFM', 'NRT']]"
SIN,NRT,2025-08-05,Vietnam Airlines,VN,313.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-05,Vietnam Airlines,VN,313.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-05,Royal Brunei Airlines,BI,349.70,USD,"[['SIN', 'BWN'], ['BWN', 'NRT']]"
SIN,NRT,2025-08-05,Cathay Pacific,CX,357.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-05,Thai Airways,TG,358.30,USD,"[['SIN', 'BKK'], ['BKK', 'NRT']]"
SIN,NRT,2025-08-05,Malindo Air,OD,361.80,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-05,Philippine Airlines,PR,375.90,USD,"[['SIN', 'MNL'], ['MNL', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,387.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-05,Shenzhen Airlines,ZH,396.40,USD,"[['SIN', 'SZX'], ['SZX', 'NRT']]"
SIN,NRT,2025-08-05,Xiamen Airlines,MF,398.00,USD,"[['SIN', 'FOC'], ['FOC', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,414.23,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,414.23,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Cathay Pacific,CX,419.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-05,Malindo Air,OD,444.80,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-05,China Airlines,CI,446.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Xiamen Airlines,MF,454.00,USD,"[['SIN', 'FOC'], ['FOC', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,458.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,473.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Starlux Airlines,JX,473.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,EVA Air,BR,477.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Malaysia Airlines,MH,491.60,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-05,Asiana Airlines,OZ,503.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-05,Malindo Air,OD,508.80,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-05,Malaysia Airlines,MH,519.60,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-05,Cathay Pacific,CX,524.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,533.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Vietnam Airlines,VN,542.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-05,Vietnam Airlines,VN,542.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-05,SriLankan Airlines,UL,567.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-05,China Airlines,CI,588.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,EVA Air,BR,589.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Starlux Airlines,JX,611.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,ANA,NH,617.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,JAL,JL,620.50,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Korean Air,KE,632.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-05,SriLankan Airlines,UL,640.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-05,Royal Brunei Airlines,BI,642.70,USD,"[['SIN', 'BWN'], ['BWN', 'NRT']]"
SIN,NRT,2025-08-05,ANA,NH,655.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Garuda Indonesia,GA,687.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-05,Starlux Airlines,JX,693.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,EVA Air,BR,729.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,735.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,735.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,China Airlines,CI,755.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,800.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-05,Korean Air,KE,842.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-05,Vietnam Airlines,VN,852.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-05,Vietnam Airlines,VN,852.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-05,EVA Air,BR,856.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,ANA,NH,889.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Garuda Indonesia,GA,890.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-05,Asiana Airlines,OZ,912.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-05,Garuda Indonesia,GA,934.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-05,Garuda Indonesia,GA,947.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-05,SriLankan Airlines,UL,981.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,1024.73,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,1024.73,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Garuda Indonesia,GA,1235.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-05,EVA Air,BR,1566.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Garuda Indonesia,GA,1602.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-05,China Eastern Airlines,MU,1943.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,2572.93,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,2588.75,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,3044.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-05,ANA,NH,3159.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,ANA,NH,3159.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-05,Air China,CA,3405.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-05,Singapore Airlines,SQ,7770.66,USD,"[['SIN', 'LAX'], ['LAX', 'NRT']]"
SIN,NRT,2025-08-06,China Southern Airlines,CZ,214.90,USD,"[['SIN', 'SZX'], ['SZX', 'NRT']]"
SIN,NRT,2025-08-06,China Southern Airlines,CZ,214.90,USD,"[['SIN', 'CAN'], ['CAN', 'NRT']]"
SIN,NRT,2025-08-06,VietJet Air,VJ,215.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-06,China Eastern Airlines,MU,256.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Jeju Air,7C,286.90,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-06,American Airlines,AA,288.71,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,290.94,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,290.94,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Duffel Airways,ZZ,299.17,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,China Eastern Airlines,MU,303.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Hahn Air,HR,310.40,USD,"[['SIN', 'MFM'], ['MFM', 'NRT']]"
SIN,NRT,2025-08-06,Vietnam Airlines,VN,313.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-06,Xiamen Airlines,MF,336.00,USD,"[['SIN', 'XMN'], ['XMN', 'NRT']]"
SIN,NRT,2025-08-06,Xiamen Airlines,MF,336.00,USD,"[['SIN', 'XMN'], ['XMN', 'NRT']]"
SIN,NRT,2025-08-06,Malindo Air,OD,336.70,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-06,Cathay Pacific,CX,357.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-06,Thai Airways,TG,358.30,USD,"[['SIN', 'BKK'], ['BKK', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,387.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,387.40,USD,"[['SIN', 'TFU'], ['TFU', 'NRT']]"
SIN,NRT,2025-08-06,Xiamen Airlines,MF,392.00,USD,"[['SIN', 'XMN'], ['XMN', 'NRT']]"
SIN,NRT,2025-08-06,Xiamen Airlines,MF,392.00,USD,"[['SIN', 'XMN'], ['XMN', 'NRT']]"
SIN,NRT,2025-08-06,Shenzhen Airlines,ZH,396.40,USD,"[['SIN', 'SZX'], ['SZX', 'NRT']]"
SIN,NRT,2025-08-06,Xiamen Airlines,MF,398.00,USD,"[['SIN', 'FOC'], ['FOC', 'NRT']]"
SIN,NRT,2025-08-06,Garuda Indonesia,GA,404.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,414.23,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,414.23,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Cathay Pacific,CX,419.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-06,Malindo Air,OD,419.70,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-06,Malaysia Airlines,MH,444.60,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-06,China Airlines,CI,446.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Xiamen Airlines,MF,454.00,USD,"[['SIN', 'FOC'], ['FOC', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,458.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Malaysia Airlines,MH,472.60,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,473.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Starlux Airlines,JX,473.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,EVA Air,BR,477.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Malindo Air,OD,482.70,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-06,Asiana Airlines,OZ,503.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-06,Cathay Pacific,CX,524.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,533.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Vietnam Airlines,VN,542.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-06,SriLankan Airlines,UL,567.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-06,China Airlines,CI,588.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,EVA Air,BR,589.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Starlux Airlines,JX,611.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,ANA,NH,617.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,JAL,JL,620.50,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Korean Air,KE,632.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-06,SriLankan Airlines,UL,640.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-06,ANA,NH,655.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Starlux Airlines,JX,693.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,EVA Air,BR,729.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,735.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,735.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,China Airlines,CI,755.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,800.40,USD,"[['SIN', 'TFU'], ['TFU', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,800.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-06,Korean Air,KE,842.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-06,Vietnam Airlines,VN,852.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-06,EVA Air,BR,856.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Garuda Indonesia,GA,878.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-06,ANA,NH,889.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Asiana Airlines,OZ,912.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-06,Garuda Indonesia,GA,934.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-06,Garuda Indonesia,GA,947.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-06,SriLankan Airlines,UL,981.70,USD,"[['SIN', 'CMB'], ['CMB', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,1024.73,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,1024.73,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Garuda Indonesia,GA,1235.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-06,EVA Air,BR,1566.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Garuda Indonesia,GA,1616.70,USD,"[['SIN', 'DPS'], ['DPS', 'NRT']]"
SIN,NRT,2025-08-06,China Eastern Airlines,MU,1943.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,2572.93,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,2588.75,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,3044.40,USD,"[['SIN', 'TFU'], ['TFU', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,3044.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-06,ANA,NH,3159.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,ANA,NH,3159.30,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-06,Air China,CA,3405.40,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,7770.66,USD,"[['SIN', 'LAX'], ['LAX', 'NRT']]"
SIN,NRT,2025-08-06,Singapore Airlines,SQ,7770.66,USD,"[['SIN', 'LAX'], ['LAX', 'NRT']]"
SIN,NRT,2025-08-07,China Southern Airlines,CZ,214.90,USD,"[['SIN', 'CAN'], ['CAN', 'NRT']]"
SIN,NRT,2025-08-07,VietJet Air,VJ,215.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-07,China Eastern Airlines,MU,256.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-07,Duffel Airways,ZZ,283.82,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-07,Jeju Air,7C,286.90,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-07,American Airlines,AA,288.32,USD,"[['SIN', 'NRT']]"
SIN,NRT,2025-08-07,Royal Brunei Airlines,BI,300.70,USD,"[['SIN', 'BWN'], ['BWN', 'NRT']]"
SIN,NRT,2025-08-07,China Eastern Airlines,MU,303.20,USD,"[['SIN', 'PVG'], ['PVG', 'NRT']]"
SIN,NRT,2025-08-07,Hahn Air,HR,310.40,USD,"[['SIN', 'MFM'], ['MFM', 'NRT']]"
SIN,NRT,2025-08-07,Vietnam Airlines,VN,313.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
SIN,NRT,2025-08-07,Vietnam Airlines,VN,313.70,USD,"[['SIN', 'HAN'], ['HAN', 'NRT']]"
SIN,NRT,2025-08-07,Royal Brunei Airlines,BI,349.70,USD,"[['SIN', 'BWN'], ['BWN', 'NRT']]"
SIN,NRT,2025-08-07,Cathay Pacific,CX,357.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-07,Thai Airways,TG,358.30,USD,"[['SIN', 'BKK'], ['BKK', 'NRT']]"
SIN,NRT,2025-08-07,Malindo Air,OD,358.80,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-07,Air China,CA,387.40,USD,"[['SIN', 'TFU'], ['TFU', 'NRT']]"
SIN,NRT,2025-08-07,Air China,CA,387.40,USD,"[['SIN', 'PEK'], ['PEK', 'NRT']]"
SIN,NRT,2025-08-07,Shenzhen Airlines,ZH,396.40,USD,"[['SIN', 'SZX'], ['SZX', 'NRT']]"
SIN,NRT,2025-08-07,Xiamen Airlines,MF,398.00,USD,"[['SIN', 'FOC'], ['FOC', 'NRT']]"
SIN,NRT,2025-08-07,Cathay Pacific,CX,419.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-07,Malindo Air,OD,441.80,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-07,Malaysia Airlines,MH,444.60,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-07,China Airlines,CI,446.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-07,Xiamen Airlines,MF,454.00,USD,"[['SIN', 'FOC'], ['FOC', 'NRT']]"
SIN,NRT,2025-08-07,Malaysia Airlines,MH,472.60,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-07,Starlux Airlines,JX,473.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-07,EVA Air,BR,477.60,USD,"[['SIN', 'TPE'], ['TPE', 'NRT']]"
SIN,NRT,2025-08-07,Asiana Airlines,OZ,503.80,USD,"[['SIN', 'ICN'], ['ICN', 'NRT']]"
SIN,NRT,2025-08-07,Malindo Air,OD,505.80,USD,"[['SIN', 'KUL'], ['KUL', 'NRT']]"
SIN,NRT,2025-08-07,Cathay Pacific,CX,524.30,USD,"[['SIN', 'HKG'], ['HKG', 'NRT']]"
SIN,NRT,2025-08-07,Vietnam Airlines,VN,542.70,USD,"[['SIN', 'SGN'], ['SGN', 'NRT']]"
